feature,score
SubstanceB_VSA_EState1,0.0
SubstanceB_NssssGe,0.0
SubstanceB_SpAD_Dzv,0.0
SubstanceB_AATSC5se,0.0
SubstanceB_n10Ring,0.0
SubstanceB_GATS2v,0.0
SubstanceB_GATS6m,0.0
SubstanceB_ATSC5s,0.0
SubstanceB_SpAD_DzZ,0.0
SubstanceB_SsSeH,0.0
SubstanceB_BCUTdv-1l,0.0
SubstanceB_C1SP3,0.0
SubstanceB_AATS5Z,0.0
SubstanceB_AATS5v,0.0
SubstanceB_SddC,0.0
SubstanceB_AATSC6c,0.0
SubstanceB_ATS3dv,0.0
SubstanceB_MIC1,0.0
SubstanceB_JGI1,0.0
SubstanceB_IC4,0.0
SubstanceB_AATS1d,0.0
SubstanceB_AATS2pe,0.0
SubstanceB_AATS7m,0.0
SubstanceB_Kier2,0.0
SubstanceB_nAromAtom,0.0
SubstanceB_GATS1pe,0.0
SubstanceB_SpDiam_D,0.0
SubstanceB_n12FaRing,0.0
SubstanceB_piPC6,0.0
SubstanceB_MATS4are,0.0
SubstanceB_VE2_Dzp,0.0
SubstanceB_ATSC6i,0.0
